x,f(x)
-8.68,-0.6778085384
-8.67,-0.6851268967
-8.66,-0.6923768138
-8.65,-0.6995573426
-8.64,-0.7066681729
-8.63,-0.7137080224
-8.62,-0.7206767371
-8.61,-0.7275732950
-8.60,-0.7343971034
-8.59,-0.7411474548
-8.58,-0.7478236198
-8.57,-0.7544252100
-8.56,-0.7609512156
-8.55,-0.7674011175
-8.54,-0.7737744685
-8.53,-0.7800702733
-8.52,-0.7862880044
-8.51,-0.7924272159
-8.50,-0.7984870788
-8.49,-0.8044671781
-8.48,-0.8103668248
-8.47,-0.8161855379
-8.46,-0.8219225402
-8.45,-0.8275772100
-8.44,-0.8331492792
-8.43,-0.8386380596
-8.42,-0.8440428538
-8.41,-0.8493633174
-8.40,-0.8545989098
-8.39,-0.8597489874
-8.38,-0.8648130776
-8.37,-0.8697906376
-8.36,-0.8746813076
-8.35,-0.8794844990
-8.34,-0.8841997279
-8.33,-0.8888265599
-8.32,-0.8933645190
-8.31,-0.8978130415
-8.30,-0.9021718897
-8.29,-0.9064404296
-8.28,-0.9106183180
-8.27,-0.9147053260
-8.26,-0.9187006938
-8.25,-0.9226041815
-8.24,-0.9264154328
-8.23,-0.9301341340
-8.22,-0.9337597230
-8.21,-0.9372920325
-8.20,-0.9407305590
-8.19,-0.9440749425
-8.18,-0.9473251390
-8.17,-0.9504803687
-8.16,-0.9535406809
-8.15,-0.9565055919
-8.14,-0.9593748009
-8.13,-0.9621482240
-8.12,-0.9648252033
-8.11,-0.9674058678
-8.10,-0.9698898409
-8.09,-0.9722768327
-8.08,-0.9745663102
-8.07,-0.9767585541
-8.06,-0.9788530959
-8.05,-0.9808498568
-8.04,-0.9827483963
-8.03,-0.9845488111
-8.02,-0.9862504429
-8.01,-0.9878537882
-8.00,-0.9893583128
-7.99,-0.9907637968
-7.98,-0.9920701248
-7.97,-0.9932774708
-7.96,-0.9943852218
-7.95,-0.9953937136
-7.94,-0.9963026799
-7.93,-0.9971120668
-7.92,-0.9978216356
-7.91,-0.9984313496
-7.90,-0.9989413692
-7.89,-0.9993513757
-7.88,-0.9996615700
-7.87,-0.9998716503
-7.86,-0.9999819303
-7.85,-0.9999921826
-7.84,-0.9999022805
-7.83,-0.9997124400
-7.82,-0.9994228043
-7.81,-0.9990329330
-7.80,-0.9985432275
-7.79,-0.9979538746
-7.78,-0.9972644503
-7.77,-0.9964756469
-7.76,-0.9955870205
-7.75,-0.9945987749
-7.74,-0.9935112065
-7.73,-0.9923242532
-7.72,-0.9910379184
-7.71,-0.9896525753
-7.70,-0.9881682163
-7.69,-0.9865851820
-7.68,-0.9849033697
-7.67,-0.9831231641
-7.66,-0.9812445451
-7.65,-0.9792676538
-7.64,-0.9771932186
-7.63,-0.9750208249
-7.62,-0.9727508745
-7.61,-0.9703838208
-7.60,-0.9679196758
-7.59,-0.9653586766
-7.58,-0.9627012191
-7.57,-0.9599473536
-7.56,-0.9570976322
-7.55,-0.9541522352
-7.54,-0.9511114394
-7.53,-0.9479754440
-7.52,-0.9447446674
-7.51,-0.9414193523
-7.50,-0.9379999884
-7.49,-0.9344866695
-7.48,-0.9308800766
-7.47,-0.9271804113
-7.46,-0.9233880509
-7.45,-0.9195031549
-7.44,-0.9155263245
-7.43,-0.9114581986
-7.42,-0.9072987340
-7.41,-0.9030485434
-7.40,-0.8987081275
-7.39,-0.8942776903
-7.38,-0.8897580192
-7.37,-0.8851493154
-7.36,-0.8804519742
-7.35,-0.8756666681
-7.34,-0.8707938903
-7.33,-0.8658339184
-7.32,-0.8607874013
-7.31,-0.8556548167
-7.30,-0.8504365576
-7.29,-0.8451333964
-7.28,-0.8397457262
-7.27,-0.8342739476
-7.26,-0.8287188988
-7.25,-0.8230808782
-7.24,-0.8173606037
-7.23,-0.8115585500
-7.22,-0.8056753967
-7.21,-0.7997115619
-7.20,-0.7936678601
-7.19,-0.7875447284
-7.18,-0.7813428708
-7.17,-0.7750629097
-7.16,-0.7687055055
-7.15,-0.7622710869
-7.14,-0.7557605736
-7.13,-0.7491743419
-7.12,-0.7425132219
-7.11,-0.7357779386
-7.10,-0.7289690117
-7.09,-0.7220872548
-7.08,-0.7151332612
-7.07,-0.7081077432
-7.06,-0.7010113456
-7.05,-0.6938448888
-7.04,-0.6866091692
-7.03,-0.6793046372
-7.02,-0.6719322497
-7.01,-0.6644926144
-7.00,-0.6569866188
-6.99,-0.6494148791
-6.98,-0.6417781734
-6.97,-0.6340773067
-6.96,-0.6263129787
-6.95,-0.6184861886
-6.94,-0.6105973243
-6.93,-0.6026475121
-6.92,-0.5946374945
-6.91,-0.5865679626
-6.90,-0.5784397755
-6.89,-0.5702537695
-6.88,-0.5620106551
-6.87,-0.5537113905
-6.86,-0.5453567482
-6.85,-0.5369476121
-6.84,-0.5284847572
-6.83,-0.5199690489
-6.82,-0.5114013249
-6.81,-0.5027824701
-6.80,-0.4941133335
-6.79,-0.4853948199
-6.78,-0.4766277336
-6.77,-0.4678130144
-6.76,-0.4589514797
-6.75,-0.4500440480
-6.74,-0.4410916354
-6.73,-0.4320951547
-6.72,-0.4230553870
-6.71,-0.4139733497
-6.70,-0.4048499279
-6.69,-0.3956859911
-6.68,-0.3864824710
-6.67,-0.3772403564
-6.66,-0.3679604994
-6.65,-0.3586438377
-6.64,-0.3492913079
-6.63,-0.3399038783
-6.62,-0.3304824640
-6.61,-0.3210279502
-6.60,-0.3115413628
-6.59,-0.3020236354
-6.58,-0.2924757017
-6.57,-0.2828984709
-6.56,-0.2732930138
-6.55,-0.2636602048
-6.54,-0.2540009937
-6.53,-0.2443164525
-6.52,-0.2346074235
-6.51,-0.2248749338
-6.50,-0.2151199974
-6.49,-0.2053435128
-6.48,-0.1955465217
-6.47,-0.1857299541
-6.46,-0.1758948383
-6.45,-0.1660421052
-6.44,-0.1561727791
-6.43,-0.1462878170
-6.42,-0.1363882720
-6.41,-0.1264750631
-6.40,-0.1165492005
-6.39,-0.1066116851
-6.38,-0.09666352291
-6.37,-0.08670569349
-6.36,-0.07673918944
-6.35,-0.06676497304
-6.34,-0.05678412645
-6.33,-0.04679758796
-6.32,-0.03680636428
-6.31,-0.02681147955
-6.30,-0.01681390636
-6.29,-0.006814643848
-6.28,0.003185294486
-6.27,0.01318494068
-6.26,0.02318322502
-6.25,0.03317921553
-6.24,0.04317188820
-6.23,0.05316023400
-6.22,0.06314327012
-6.21,0.07311999662
-6.20,0.08308940751
-6.19,0.09305051118
-6.18,0.1030023193
-6.17,0.1129437868
-6.16,0.1228740043
-6.15,0.1327919048
-6.14,0.1426965358
-6.13,0.1525869204
-6.12,0.1624620094
-6.11,0.1723208630
-6.10,0.1821624983
-6.09,0.1919859231
-6.08,0.2017901402
-6.07,0.2115741726
-6.06,0.2213370560
-6.05,0.2310777951
-6.04,0.2407954156
-6.03,0.2504889864
-6.02,0.2601574756
-6.01,0.2698000056
-6.00,0.2794154963
-5.99,0.2890030839
-5.98,0.2985617302
-5.97,0.3080905654
-5.96,0.3175885557
-5.95,0.3270548189
-5.94,0.3364883464
-5.93,0.3458882305
-5.92,0.3552535569
-5.91,0.3645833391
-5.90,0.3738766757
-5.89,0.3831326108
-5.88,0.3923502262
-5.87,0.4015285944
-5.86,0.4106668411
-5.85,0.4197640098
-5.84,0.4288192165
-5.83,0.4378315210
-5.82,0.4468000581
-5.81,0.4557238934
-5.80,0.4646021727
-5.79,0.4734340051
-5.78,0.4822184611
-5.77,0.4909547270
-5.76,0.4996418885
-5.75,0.5082790895
-5.74,0.5168654302
-5.73,0.5254001218
-5.72,0.5338822588
-5.71,0.5423110300
-5.70,0.5506855413
-5.69,0.5590049988
-5.68,0.5672685612
-5.67,0.5754753722
-5.66,0.5836246452
-5.65,0.5917155781
-5.64,0.5997473369
-5.63,0.6077191082
-5.62,0.6156301046
-5.61,0.6234795429
-5.60,0.6312666444
-5.59,0.6389905895
-5.58,0.6466506729
-5.57,0.6542460748
-5.56,0.6617760606
-5.55,0.6692398554
-5.54,0.6766367358
-5.53,0.6839659529
-5.52,0.6912267683
-5.51,0.6984184680
-5.50,0.7055403305
-5.49,0.7125916326
-5.48,0.7195716577
-5.47,0.7264797676
-5.46,0.7333152068
-5.45,0.7400773053
-5.44,0.7467654121
-5.43,0.7533788345
-5.42,0.7599169388
-5.41,0.7663790237
-5.40,0.7727644848
-5.39,0.7790726686
-5.38,0.7853029611
-5.37,0.7914546889
-5.36,0.7975273009
-5.35,0.8035201577
-5.34,0.8094326467
-5.33,0.8152642125
-5.32,0.8210142346
-5.31,0.8266821802
-5.30,0.8322674455
-5.29,0.8377694855
-5.28,0.8431877428
-5.27,0.8485216829
-5.26,0.8537707778
-5.25,0.8589344935
-5.24,0.8640123178
-5.23,0.8690037352
-5.22,0.8739082636
-5.21,0.8787253955
-5.20,0.8834546555
-5.19,0.8880955705
-5.18,0.8926476738
-5.17,0.8971105222
-5.16,0.9014836588
-5.15,0.9057666391
-5.14,0.9099590489
-5.13,0.9140604602
-5.12,0.9180704737
-5.11,0.9219886829
-5.10,0.9258146831
-5.09,0.9295481095
-5.08,0.9331885743
-5.07,0.9367357269
-5.06,0.9401892095
-5.05,0.9435486750
-5.04,0.9468137717
-5.03,0.9499842025
-5.02,0.9530596333
-5.01,0.9560397558
-5.00,0.9589242757
-4.99,0.9617129043
-4.98,0.9644053655
-4.97,0.9670013815
-4.96,0.9695007020
-4.95,0.9719030718
-4.94,0.9742082478
-4.93,0.9764160069
-4.92,0.9785261291
-4.91,0.9805383986
-4.90,0.9824526182
-4.89,0.9842685875
-4.88,0.9859861269
-4.87,0.9876050797
-4.86,0.9891252574
-4.85,0.9905465310
-4.84,0.9918687551
-4.83,0.9930917976
-4.82,0.9942155142
-4.81,0.9952398293
-4.80,0.9961646122
-4.79,0.9969897767
-4.78,0.9977152452
-4.77,0.9983409432
-4.76,0.9988668141
-4.75,0.9992927944
-4.74,0.9996188422
-4.73,0.9998449336
-4.72,0.9999710333
-4.71,0.9999971433
-4.70,0.9999232507
-4.69,0.9997493788
-4.68,0.9994755242
-4.67,0.9991017192
-4.66,0.9986280164
-4.65,0.9980544373
-4.64,0.9973810557
-4.63,0.9966079507
-4.62,0.9957351703
-4.61,0.9947628211
-4.60,0.9936910043
-4.59,0.9925198126
-4.58,0.9912493666
-4.57,0.9898798084
-4.56,0.9884112479
-4.55,0.9868438579
-4.54,0.9851777782
-4.53,0.9834131904
-4.52,0.9815502567
-4.51,0.9795891612
-4.50,0.9775301178
-4.49,0.9753733192
-4.48,0.9731189800
-4.47,0.9707673365
-4.46,0.9683186165
-4.45,0.9657730668
-4.44,0.9631309313
-4.43,0.9603924885
-4.42,0.9575580114
-4.41,0.9546277683
-4.40,0.9516020754
-4.39,0.9484812168
-4.38,0.9452655135
-4.37,0.9419552815
-4.36,0.9385508623
-4.35,0.9350525759
-4.34,0.9314607881
-4.33,0.9277758683
-4.32,0.9239981560
-4.31,0.9201280538
-4.30,0.9161659432
-4.29,0.9121122054
-4.28,0.9079672604
-4.27,0.9037315220
-4.26,0.8994054066
-4.25,0.8949893586
-4.24,0.8904838112
-4.23,0.8858892127
-4.22,0.8812060290
-4.21,0.8764347179
-4.20,0.8715757719
-4.19,0.8666296639
-4.18,0.8615969032
-4.17,0.8564779751
-4.16,0.8512734018
-4.15,0.8459837052
-4.14,0.8406094054
-4.13,0.8351510419
-4.12,0.8296091741
-4.11,0.8239843403
-4.10,0.8182771087
-4.09,0.8124880567
-4.08,0.8066177483
-4.07,0.8006667801
-4.06,0.7946357493
-4.05,0.7885252556
-4.04,0.7823359060
-4.03,0.7760683290
-4.02,0.7697231403
-4.01,0.7633009824
-4.00,0.7568024981
-3.99,0.7502283266
-3.98,0.7435791387
-3.97,0.7368555943
-3.96,0.7300583626
-3.95,0.7231881208
-3.94,0.7162455695
-3.93,0.7092313909
-3.92,0.7021462861
-3.91,0.6949909735
-3.90,0.6877661582
-3.89,0.6804725691
-3.88,0.6731109340
-3.87,0.6656819847
-3.86,0.6581864703
-3.85,0.6506251372
-3.84,0.6429987411
-3.83,0.6353080482
-3.82,0.6275538225
-3.81,0.6197368439
-3.80,0.6118578921
-3.79,0.6039177536
-3.78,0.5959172230
-3.77,0.5878571027
-3.76,0.5797381968
-3.75,0.5715613194
-3.74,0.5633272855
-3.73,0.5550369185
-3.72,0.5466910478
-3.71,0.5382905088
-3.70,0.5298361399
-3.69,0.5213287912
-3.68,0.5127693080
-3.67,0.5041585487
-3.66,0.4954973737
-3.65,0.4867866487
-3.64,0.4780272466
-3.63,0.4692200425
-3.62,0.4603659140
-3.61,0.4514657534
-3.60,0.4425204433
-3.59,0.4335308820
-3.58,0.4244979700
-3.57,0.4154226064
-3.56,0.4063057016
-3.55,0.3971481675
-3.54,0.3879509176
-3.53,0.3787148730
-3.52,0.3694409586
-3.51,0.3601300997
-3.50,0.3507832273
-3.49,0.3414012778
-3.48,0.3319851889
-3.47,0.3225359000
-3.46,0.3130543595
-3.45,0.3035415126
-3.44,0.2939983119
-3.43,0.2844257133
-3.42,0.2748246696
-3.41,0.2651961456
-3.40,0.2555411015
-3.39,0.2458605040
-3.38,0.2361553204
-3.37,0.2264265218
-3.36,0.2166750806
-3.35,0.2069019710
-3.34,0.1971081730
-3.33,0.1872946638
-3.32,0.1774624244
-3.31,0.1676124402
-3.30,0.1577456942
-3.29,0.1478631733
-3.28,0.1379658676
-3.27,0.1280547647
-3.26,0.1181308555
-3.25,0.1081951343
-3.24,0.09824859329
-3.23,0.08829222857
-3.22,0.07832703357
-3.21,0.06835400657
-3.20,0.05837414364
-3.19,0.04838844340
-3.18,0.03839790492
-3.17,0.02840352579
-3.16,0.01840630704
-3.15,0.008407247362
-3.14,-0.001592653125
-3.13,-0.01159239376
-3.12,-0.02159097635
-3.11,-0.03158739911
-3.10,-0.04158066272
-3.09,-0.05156976810
-3.08,-0.06155371765
-3.07,-0.07153151140
-3.06,-0.08150215135
-3.05,-0.09146464269
-3.04,-0.1014179863
-3.03,-0.1113611892
-3.02,-0.1212932555
-3.01,-0.1312131923
-3.00,-0.1411200081
-2.99,-0.1510127123
-2.98,-0.1608903146
-2.97,-0.1707518288
-2.96,-0.1805962682
-2.95,-0.1904226471
-2.94,-0.2002299850
-2.93,-0.2100172993
-2.92,-0.2197836120
-2.91,-0.2295279468
-2.90,-0.2392493290
-2.89,-0.2489467862
-2.88,-0.2586193491
-2.87,-0.2682660513
-2.86,-0.2778859255
-2.85,-0.2874780118
-2.84,-0.2970413514
-2.83,-0.3065749859
-2.82,-0.3160779646
-2.81,-0.3255493348
-2.80,-0.3349881503
-2.79,-0.3443934672
-2.78,-0.3537643456
-2.77,-0.3630998471
-2.76,-0.3723990390
-2.75,-0.3816609922
-2.74,-0.3908847787
-2.73,-0.4000694778
-2.72,-0.4092141700
-2.71,-0.4183179398
-2.70,-0.4273798803
-2.69,-0.4363990828
-2.68,-0.4453746443
-2.67,-0.4543056695
-2.66,-0.4631912652
-2.65,-0.4720305410
-2.64,-0.4808226154
-2.63,-0.4895666066
-2.62,-0.4982616423
-2.61,-0.5069068518
-2.60,-0.5155013720
-2.59,-0.5240443414
-2.58,-0.5325349076
-2.57,-0.5409722206
-2.56,-0.5493554362
-2.55,-0.5576837175
-2.54,-0.5659562306
-2.53,-0.5741721481
-2.52,-0.5823306497
-2.51,-0.5904309183
-2.50,-0.5984721439
-2.49,-0.6064535231
-2.48,-0.6143742578
-2.47,-0.6222335551
-2.46,-0.6300306300
-2.45,-0.6377647024
-2.44,-0.6454349981
-2.43,-0.6530407512
-2.42,-0.6605812014
-2.41,-0.6680555931
-2.40,-0.6754631807
-2.39,-0.6828032223
-2.38,-0.6900749833
-2.37,-0.6972777384
-2.36,-0.7044107660
-2.35,-0.7114733526
-2.34,-0.7184647931
-2.33,-0.7253843878
-2.32,-0.7322314440
-2.31,-0.7390052784
-2.30,-0.7457052125
-2.29,-0.7523305763
-2.28,-0.7588807081
-2.27,-0.7653549529
-2.26,-0.7717526618
-2.25,-0.7780731968
-2.24,-0.7843159253
-2.23,-0.7904802220
-2.22,-0.7965654724
-2.21,-0.8025710666
-2.20,-0.8084964035
-2.19,-0.8143408924
-2.18,-0.8201039478
-2.17,-0.8257849928
-2.16,-0.8313834609
-2.15,-0.8368987912
-2.14,-0.8423304316
-2.13,-0.8476778402
-2.12,-0.8529404819
-2.11,-0.8581178294
-2.10,-0.8632093666
-2.09,-0.8682145837
-2.08,-0.8731329793
-2.07,-0.8779640630
-2.06,-0.8827073511
-2.05,-0.8873623683
-2.04,-0.8919286509
-2.03,-0.8964057414
-2.02,-0.9007931912
-2.01,-0.9050905634
-2.00,-0.9092974271
-1.99,-0.9134133611
-1.98,-0.9174379551
-1.97,-0.9213708065
-1.96,-0.9252115206
-1.95,-0.9289597149
-1.94,-0.9326150142
-1.93,-0.9361770520
-1.92,-0.9396454737
-1.91,-0.9430199316
-1.90,-0.9463000874
-1.89,-0.9494856149
-1.88,-0.9525761945
-1.87,-0.9555715165
-1.86,-0.9584712832
-1.85,-0.9612752032
-1.84,-0.9639829958
-1.83,-0.9665943918
-1.82,-0.9691091291
-1.81,-0.9715269558
-1.80,-0.9738476307
-1.79,-0.9760709220
-1.78,-0.9781966067
-1.77,-0.9802244729
-1.76,-0.9821543171
-1.75,-0.9839859468
-1.74,-0.9857191788
-1.73,-0.9873538398
-1.72,-0.9888897659
-1.71,-0.9903268042
-1.70,-0.9916648105
-1.69,-0.9929036513
-1.68,-0.9940432026
-1.67,-0.9950833497
-1.66,-0.9960239898
-1.65,-0.9968650284
-1.64,-0.9976063814
-1.63,-0.9982479745
-1.62,-0.9987897431
-1.61,-0.9992316343
-1.60,-0.9995736034
-1.59,-0.9998156148
-1.58,-0.9999576466
-1.57,-0.9999996820
-1.56,-0.9999417197
-1.55,-0.9997837639
-1.54,-0.9995258304
-1.53,-0.9991679449
-1.52,-0.9987101443
-1.51,-0.9981524720
-1.50,-0.9974949867
-1.49,-0.9967377521
-1.48,-0.9958808445
-1.47,-0.9949243498
-1.46,-0.9938683635
-1.45,-0.9927129910
-1.44,-0.9914583482
-1.43,-0.9901045603
-1.42,-0.9886517628
-1.41,-0.9871001010
-1.40,-0.9854497300
-1.39,-0.9837008148
-1.38,-0.9818535305
-1.37,-0.9799080615
-1.36,-0.9778646025
-1.35,-0.9757233579
-1.34,-0.9734845418
-1.33,-0.9711483780
-1.32,-0.9687151002
-1.31,-0.9661849517
-1.30,-0.9635581854
-1.29,-0.9608350643
-1.28,-0.9580158603
-1.27,-0.9551008555
-1.26,-0.9520903416
-1.25,-0.9489846194
-1.24,-0.9457839994
-1.23,-0.9424888020
-1.22,-0.9390993563
-1.21,-0.9356160015
-1.20,-0.9320390860
-1.19,-0.9283689672
-1.18,-0.9246060124
-1.17,-0.9207505977
-1.16,-0.9168031087
-1.15,-0.9127639402
-1.14,-0.9086334961
-1.13,-0.9044121894
-1.12,-0.9001004422
-1.11,-0.8956986857
-1.10,-0.8912073602
-1.09,-0.8866269145
-1.08,-0.8819578068
-1.07,-0.8772005044
-1.06,-0.8723554823
-1.05,-0.8674232256
-1.04,-0.8624042273
-1.03,-0.8572989891
-1.02,-0.8521080221
-1.01,-0.8468318447
-1.00,-0.8414709847
-0.99,-0.8360259786
-0.98,-0.8304973705
-0.97,-0.8248857133
-0.96,-0.8191915682
-0.95,-0.8134155048
-0.94,-0.8075581003
-0.93,-0.8016199408
-0.92,-0.7956016201
-0.91,-0.7895037397
-0.90,-0.7833269095
-0.89,-0.7770717475
-0.88,-0.7707388789
-0.87,-0.7643289371
-0.86,-0.7578425628
-0.85,-0.7512804051
-0.84,-0.7446431199
-0.83,-0.7379313712
-0.82,-0.7311458297
-0.81,-0.7242871743
-0.80,-0.7173560909
-0.79,-0.7103532724
-0.78,-0.7032794192
-0.77,-0.6961352387
-0.76,-0.6889214451
-0.75,-0.6816387600
-0.74,-0.6742879117
-0.73,-0.6668696350
-0.72,-0.6593846720
-0.71,-0.6518337710
-0.70,-0.6442176872
-0.69,-0.6365371823
-0.68,-0.6287930240
-0.67,-0.6209859871
-0.66,-0.6131168520
-0.65,-0.6051864059
-0.64,-0.5971954413
-0.63,-0.5891447580
-0.62,-0.5810351606
-0.61,-0.5728674601
-0.60,-0.5646424735
-0.59,-0.5563610230
-0.58,-0.5480239369
-0.57,-0.5396320487
-0.56,-0.5311861979
-0.55,-0.5226872289
-0.54,-0.5141359917
-0.53,-0.5055333412
-0.52,-0.4968801379
-0.51,-0.4881772468
-0.50,-0.4794255387
-0.49,-0.4706258881
-0.48,-0.4617791755
-0.47,-0.4528862854
-0.46,-0.4439481069
-0.45,-0.4349655341
-0.44,-0.4259394651
-0.43,-0.4168708024
-0.42,-0.4077604531
-0.41,-0.3986093280
-0.40,-0.3894183422
-0.39,-0.3801884151
-0.38,-0.3709204695
-0.37,-0.3616154319
-0.36,-0.3522742333
-0.35,-0.3428978074
-0.34,-0.3334870922
-0.33,-0.3240430283
-0.32,-0.3145665605
-0.31,-0.3050586363
-0.30,-0.2955202066
-0.29,-0.2859522251
-0.28,-0.2763556485
-0.27,-0.2667314366
-0.26,-0.2570805519
-0.25,-0.2474039592
-0.24,-0.2377026264
-0.23,-0.2279775235
-0.22,-0.2182296231
-0.21,-0.2084598998
-0.20,-0.1986693309
-0.19,-0.1888588949
-0.18,-0.1790295734
-0.17,-0.1691823491
-0.16,-0.1593182066
-0.15,-0.1494381325
-0.14,-0.1395431147
-0.13,-0.1296341426
-0.12,-0.1197122074
-0.11,-0.1097783009
-0.10,-0.09983341666
-0.09,-0.08987854921
-0.08,-0.07991469398
-0.07,-0.06994284734
-0.06,-0.05996400648
-0.05,-0.04997916927
-0.04,-0.03998933418
-0.03,-0.02999550020
-0.02,-0.01999866667
-0.01,-0.009999833333
0.00,0
0.01,0.009999833333
0.02,0.01999866667
0.03,0.02999550020
0.04,0.03998933418
0.05,0.04997916927
0.06,0.05996400648
0.07,0.06994284734
0.08,0.07991469398
0.09,0.08987854921
0.10,0.09983341666
0.11,0.1097783009
0.12,0.1197122074
0.13,0.1296341426
0.14,0.1395431147
0.15,0.1494381325
0.16,0.1593182066
0.17,0.1691823491
0.18,0.1790295734
0.19,0.1888588949
0.20,0.1986693309
0.21,0.2084598998
0.22,0.2182296231
0.23,0.2279775235
0.24,0.2377026264
0.25,0.2474039592
0.26,0.2570805519
0.27,0.2667314366
0.28,0.2763556485
0.29,0.2859522251
0.30,0.2955202066
0.31,0.3050586363
0.32,0.3145665605
0.33,0.3240430283
0.34,0.3334870922
0.35,0.3428978074
0.36,0.3522742333
0.37,0.3616154319
0.38,0.3709204695
0.39,0.3801884151
0.40,0.3894183422
0.41,0.3986093280
0.42,0.4077604531
0.43,0.4168708024
0.44,0.4259394651
0.45,0.4349655341
0.46,0.4439481069
0.47,0.4528862854
0.48,0.4617791755
0.49,0.4706258881
0.50,0.4794255387
0.51,0.4881772468
0.52,0.4968801379
0.53,0.5055333412
0.54,0.5141359917
0.55,0.5226872289
0.56,0.5311861979
0.57,0.5396320487
0.58,0.5480239369
0.59,0.5563610230
0.60,0.5646424735
0.61,0.5728674601
0.62,0.5810351606
0.63,0.5891447580
0.64,0.5971954413
0.65,0.6051864059
0.66,0.6131168520
0.67,0.6209859871
0.68,0.6287930240
0.69,0.6365371823
0.70,0.6442176872
0.71,0.6518337710
0.72,0.6593846720
0.73,0.6668696350
0.74,0.6742879117
0.75,0.6816387600
0.76,0.6889214451
0.77,0.6961352387
0.78,0.7032794192
0.79,0.7103532724
0.80,0.7173560909
0.81,0.7242871743
0.82,0.7311458297
0.83,0.7379313712
0.84,0.7446431199
0.85,0.7512804051
0.86,0.7578425628
0.87,0.7643289371
0.88,0.7707388789
0.89,0.7770717475
0.90,0.7833269095
0.91,0.7895037397
0.92,0.7956016201
0.93,0.8016199408
0.94,0.8075581003
0.95,0.8134155048
0.96,0.8191915682
0.97,0.8248857133
0.98,0.8304973705
0.99,0.8360259786
1.00,0.8414709847
1.01,0.8468318447
1.02,0.8521080221
1.03,0.8572989891
1.04,0.8624042273
1.05,0.8674232256
1.06,0.8723554823
1.07,0.8772005044
1.08,0.8819578068
1.09,0.8866269145
1.10,0.8912073602
1.11,0.8956986857
1.12,0.9001004422
1.13,0.9044121894
1.14,0.9086334961
1.15,0.9127639402
1.16,0.9168031087
1.17,0.9207505977
1.18,0.9246060124
1.19,0.9283689672
1.20,0.9320390860
1.21,0.9356160015
1.22,0.9390993563
1.23,0.9424888020
